id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
uid-170,1105340,Sep-15,Junior,,C2,Internal Communications,Navy Command,0,,30424,Communications
uid-171,1105340,Sep-15,Junior,,C2,Inventory Management,Navy Command,0,,30424,Operational Delivery
uid-172,1105340,Sep-15,Junior,,C2,Knowledge Info Management,Navy Command,0,,30424,Knowledge and Information Management (KIM)
uid-173,1105340,Sep-15,Junior,,C2,Logistics Management ,Navy Command,0,,30424,Operational Delivery
uid-174,1105340,Sep-15,Junior,,C2,Marine Engineering ,Navy Command,0,,30424,Science and Engineering
uid-175,1105340,Sep-15,Junior,,C2,Material Accounting,Navy Command,0,,30424,Operational Delivery
uid-176,1105340,Sep-15,Junior,,C2,Nuclear Propulsion ,Navy Command,0,,30424,Science and Engineering
uid-177,1105340,Sep-15,Junior,,C2,Nuclear Weapons,Navy Command,0,,30424,Science and Engineering
uid-178,1105340,Sep-15,Junior,,C2,Obsolete Security ,Navy Command,0,,30424,Operational Delivery
uid-179,1105340,Sep-15,Junior,,C2,Occupational Psychology,Navy Command,0,,30424,Psychology
uid-180,1105340,Sep-15,Junior,,C2,Operational Analysis,Navy Command,0,,30424,Science and Engineering
uid-181,1105340,Sep-15,Junior,,C2,Performance Management,Navy Command,0,,30424,Internal Audit
uid-182,1105340,Sep-15,Junior,,C2,Policy advisor,Navy Command,0,,30424,Policy
uid-183,1105340,Sep-15,Junior,,C2,Port Operations ,Navy Command,0,,30424,Operational Delivery
uid-184,1105340,Sep-15,Junior,,C2,Programme Management,Navy Command,0,,30424,Programme and Project Management (PPM)
uid-185,1105340,Sep-15,Junior,,C2,Project Management,Navy Command,0,,30424,Programme and Project Management (PPM)
uid-186,1105340,Sep-15,Junior,,C2,Quality Management ,Navy Command,0,,30424,Programme and Project Management (PPM)
uid-187,1105340,Sep-15,Junior,,C2,Reporting and Controls,Navy Command,0,,30424,Finance
uid-188,1105340,Sep-15,Junior,,C2,Risk Management ,Navy Command,0,,30424,Programme and Project Management (PPM)
uid-189,1105340,Sep-15,Junior,,C2,Safety Management ,Navy Command,0,,30424,Operational Delivery
uid-190,1105340,Sep-15,Junior,,C2,"Safety,Health,Enviroment&Fire",Navy Command,0,,30424,Operational Delivery
uid-191,1105340,Sep-15,Junior,,C2,Salvage and Marine Operations,Navy Command,0,,30424,Operational Delivery
uid-192,1105340,Sep-15,Junior,,C2,Science & Engineering policy,Navy Command,0,,30424,Science and Engineering
uid-193,1105340,Sep-15,Junior,,C2,Science - Chemistry,Navy Command,0,,30424,Science and Engineering
uid-194,1105340,Sep-15,Junior,,C2,Science - Material Science,Navy Command,0,,30424,Science and Engineering
uid-195,1105340,Sep-15,Junior,,C2,Science - Microbiology,Navy Command,0,,30424,Science and Engineering
uid-196,1105340,Sep-15,Junior,,C2,Secretariat & Private Office,Navy Command,0,,30424,Operational Delivery
uid-197,1105340,Sep-15,Junior,,C2,Security Advice ,Navy Command,0,,30424,Operational Delivery
uid-198,1105340,Sep-15,Junior,,C2,Security Management,Navy Command,0,,30424,Operational Delivery
uid-199,1105340,Sep-15,Junior,,C2,Security Support ,Navy Command,0,,30424,Operational Delivery
uid-200,1105340,Sep-15,Junior,,C2,Service HR Expert ,Navy Command,0,,30424,Human Resources
uid-201,1105340,Sep-15,Junior,,C2,Service HR Service Provider,Navy Command,0,,30424,Human Resources
uid-202,1105340,Sep-15,Junior,,C2,Soft Facilities Management,Navy Command,0,,30424,Property and asset management
uid-203,1105340,Sep-15,Junior,,C2,Specialist Instruction,Navy Command,0,,30424,Operational Delivery
uid-204,1105340,Sep-15,Junior,,C2,Supply Chain Management,Navy Command,0,,30424,Operational Delivery
uid-205,1105340,Sep-15,Junior,,C2,Systems Engineering,Navy Command,0,,30424,Science and Engineering
uid-206,1105340,Sep-15,Junior,,C2,Teaching ,Navy Command,0,,30424,Operational Delivery
uid-207,1105340,Sep-15,Junior,,C2,Technical [Trades] ,Navy Command,0,,30424,Science and Engineering
uid-208,1105340,Sep-15,Junior,,C2,Through Life Support,Navy Command,0,,30424,Operational Delivery
uid-209,1105340,Sep-15,Junior,,C2,Training Support,Navy Command,0,,30424,Operational Delivery
uid-210,1105340,Sep-15,Junior,,C2,Transport & Movement,Navy Command,0,,30424,Operational Delivery
uid-211,1105340,Sep-15,Junior,,C2,WOME Production ,Navy Command,0,,30424,Science and Engineering
uid-212,1105340,Sep-15,Junior,,C2,WOME Safety ,Navy Command,0,,30424,Science and Engineering
uid-213,1105340,Sep-15,Junior,,D,Acoustics ,Navy Command,0,,24362,Science and Engineering
uid-214,1105340,Sep-15,Junior,,D,Administrative Support,Navy Command,0,,24362,Operational Delivery
uid-215,1105340,Sep-15,Junior,,D,AeroEng(Aero/Struct/Mech),Navy Command,0,,24362,Science and Engineering
uid-216,1105340,Sep-15,Junior,,D,Afloat Support,Navy Command,0,,24362,Operational Delivery
uid-217,1105340,Sep-15,Junior,,D,Business Management,Navy Command,0,,24362,Operational Delivery
uid-218,1105340,Sep-15,Junior,,D,Case Assessment,Navy Command,0,,24362,Operational Delivery
uid-219,1105340,Sep-15,Junior,,D,Chemical/Bio Science and Tech,Navy Command,0,,24362,Science and Engineering
uid-220,1105340,Sep-15,Junior,,D,Civilian HR Service Provider,Navy Command,0,,24362,Human Resources
